,x,y,std
0,0.0,1.0440152681478758,0.19228010395716563
1,2.09,1.92402172693594,0.2456294938052937
2,4.19,2.978820263757648,0.37873782697417635
3,6.06,3.5779311351662932,0.4850830885073636
4,7.66,4.020953060785779,0.5845373449304366
5,9.59,5.300732843954422,0.4055726637345479
6,7.81,4.225387140073274,0.3073319047462845
7,6.06,3.5348354569100393,0.26075204638045485
8,4.1,3.035968947712817,0.36507820836069055
9,2.0,1.7063571261135013,0.2990939075008362
