TimeUS,wind_vect_x,wind_vect_y,speed,direction
2016-11-15 01:10:10,1.540429229297237,-1.5632091921616955,2.194662887309142,314.57947024902774
2016-11-15 01:10:15,,,,
2016-11-15 01:10:20,,,,
2016-11-15 01:10:25,,,,
2016-11-15 01:10:30,,,,
2016-11-15 01:10:35,,,,
2016-11-15 01:10:40,,,,
2016-11-15 01:10:45,,,,
2016-11-15 01:10:50,,,,
2016-11-15 01:10:55,,,,
2016-11-15 01:11:00,,,,
2016-11-15 01:11:05,,,,
2016-11-15 01:11:10,,,,
2016-11-15 01:11:15,,,,
2016-11-15 01:11:20,,,,
2016-11-15 01:11:25,,,,
2016-11-15 01:11:30,,,,
2016-11-15 01:11:35,,,,
2016-11-15 01:11:40,,,,
2016-11-15 01:11:45,,,,
2016-11-15 01:11:50,,,,
2016-11-15 01:11:55,,,,
2016-11-15 01:12:00,,,,
2016-11-15 01:12:05,,,,
2016-11-15 01:12:10,,,,
2016-11-15 01:12:15,,,,
2016-11-15 01:12:20,0.8948928178782937,-1.1086663153494094,1.424771614779221,308.9097605385531
2016-11-15 01:12:25,0.6196398978040958,-1.2361302453873875,1.3827406070959778,296.6234152412203
2016-11-15 01:12:30,0.5102618775042765,-2.4977096734647284,2.549298098801603,281.5461864030789
2016-11-15 01:12:35,-0.74651202519157,-2.974421924489801,3.066670179305435,255.91107382700918
2016-11-15 01:12:40,-1.0644466991485808,-2.8883858366403503,3.0782819098699985,249.76982153419175
2016-11-15 01:12:45,-0.23663835326385635,-2.63286123764655,2.6434742304280467,264.86412516333183
2016-11-15 01:12:50,0.03913994938394845,-2.9710656788487886,2.9713234767811785,270.7547541645925
2016-11-15 01:12:55,0.9316904210828,-2.6143586929094482,2.775413197332722,289.61476416185087
2016-11-15 01:13:00,0.580070135222948,-2.60713626098797,2.6708876511631674,282.54360306961695
2016-11-15 01:13:05,0.08853618734654838,-3.1062661913979546,3.107527684235784,271.6326279021069
2016-11-15 01:13:10,0.04778788616724439,-3.196350453249375,3.1967076660295075,270.85655194859584
2016-11-15 01:13:15,0.8999961694958495,-2.5133045090806196,2.669586608535519,289.7020786573444
2016-11-15 01:13:20,0.4119293629891872,-2.83417724958865,2.8639564385965377,278.2696645275547
2016-11-15 01:13:25,0.11065018608878005,-2.6549773442115336,2.6572821005602716,272.38650695345456
2016-11-15 01:13:30,0.5294478467947231,-2.7265767610366307,2.7775053296619565,280.98896428753653
2016-11-15 01:13:35,0.5041305781400247,-2.781090774022938,2.8264135460281286,280.27448505564087
2016-11-15 01:13:40,0.9827903241719679,-2.6148739697127916,2.7934642827084035,290.598537317551
2016-11-15 01:13:45,0.6926225826633673,-2.981429701239391,3.0608249060421078,283.07852567736103
2016-11-15 01:13:50,0.8846805187693257,-2.449305774252823,2.6041809453411995,289.8595390989557
2016-11-15 01:13:55,1.6331458548055822,-2.7523641261622167,3.2004177330550707,300.68324605363154
2016-11-15 01:14:00,0.686678210732598,-2.387025323684386,2.483831085441494,286.04899798593755
2016-11-15 01:14:05,0.6332109297100469,-1.1530834231025564,1.3155065420354894,298.77320513080906
2016-11-15 01:14:10,,,,
2016-11-15 01:14:15,,,,
2016-11-15 01:14:20,,,,
2016-11-15 01:14:25,,,,
2016-11-15 01:14:30,,,,
2016-11-15 01:14:35,,,,
2016-11-15 01:14:40,,,,
2016-11-15 01:14:45,,,,
2016-11-15 01:14:50,,,,
2016-11-15 01:14:55,,,,
2016-11-15 01:15:00,,,,
2016-11-15 01:15:05,,,,
2016-11-15 01:15:10,,,,
2016-11-15 01:15:15,,,,
2016-11-15 01:15:20,,,,
2016-11-15 01:15:25,,,,
2016-11-15 01:15:30,,,,
2016-11-15 01:15:35,,,,
2016-11-15 01:15:40,,,,
2016-11-15 01:15:45,,,,
2016-11-15 01:15:50,0.5180744740565041,-1.6917752072383816,1.7693231792115856,287.02622631660705
