,x,y,std
0,0.0,0.7759017653970816,0.16098460995388603
1,1.98,2.117439356958422,0.24134746498661847
2,3.96,2.8618453324709243,0.20750593278402743
3,5.82,4.083011326622759,0.34938079046660614
4,7.46,4.88566679835691,0.35549800461365044
5,9.48,6.081860389965982,0.2646670392749674
